UNIQUE_ID,UNIQUE_ID2,UNIQUE_ID3,STEPSEQ,LOT_ID,Wafer,P_EQPID,Photo_PPID,P_TIME,M_TIME,ChuckID,ReticleID,Base_EQP1,MMO_MRC_EQP,TEST,GROUP,DieX,DieY,STEP_PITCH_X,STEP_PITCH_Y,MAP_SHIFT_X,MAP_SHIFT_Y,coordinate_X,coordinate_Y,fcp_x,fcp_y,wf_x,wf_y,CHIP_X_NUM,CHIP_Y_NUM,X_reg,Y_reg,MRC_X,MRC_Y,MRC_RX,MRC_RY,PSM_X,PSM_Y
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_-2_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,-2,3,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,-42353.003,98820.0,-31061.162999999997,101631.7,4,5,-5.1e-05,-0.00159,0.0,-0.0003668,0.0,-0.00022,0.0,0.00014680000000000002
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_-2_4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,-2,4,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,-42353.003,131760.0,-31061.162999999997,134571.7,4,5,0.000937,-0.003261,0.0,0.00050588,0.0,-0.00022,0.0,-0.00072588
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_-1_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,-1,-3,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,-19769.323,-98820.0,-8477.483,-96008.3,4,5,0.000473,0.0004,0.0,0.00028098,0.0,-0.00022,0.0,-0.00050098
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_-1_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,-1,-2,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,-19769.323,-65880.0,-8477.483,-63068.3,4,5,0.000888,0.000505,0.0,-0.00039727,0.0,-0.00022,0.0,0.00017727000000000002
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_-1_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,-1,1,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,-19769.323,32940.0,-8477.483,35751.7,4,5,-0.000104,-0.001427,0.0,0.00024626,0.0,-0.00022,0.0,-0.00046626
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_0_-4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,0,-4,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,2814.357,-131760.0,14106.197,-128948.3,4,5,2.3e-05,0.00056,0.0,0.00021956,0.0,-0.00022,0.0,-0.00043955999999999997
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_0_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,0,-1,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,2814.357,-32940.0,14106.197,-30128.3,4,5,-0.000838,-0.000178,0.0,-0.00038653,0.0,-0.00022,0.0,0.00016653
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_0_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,0,2,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,2814.357,65880.0,14106.197,68691.7,4,5,0.000152,-0.000477,0.0,-0.00036454,0.0,-0.00022,0.0,0.00014454
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_0_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,0,3,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,2814.357,98820.0,14106.197,101631.7,4,5,0.000685,-0.001698,0.0,-0.00027163,0.0,-0.00022,0.0,5.163000000000002e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_0_4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,0,4,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,2814.357,131760.0,14106.197,134571.7,4,5,0.00106,-0.003293,0.0,0.00010317,0.0,-0.00022,0.0,-0.00032317
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_1_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,1,-3,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,25398.037,-98820.0,36689.877,-96008.3,4,5,0.000109,-4.1e-05,0.0,0.00014319,0.0,-0.00022,0.0,-0.00036319
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_1_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,1,-2,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,25398.037,-65880.0,36689.877,-63068.3,4,5,0.00026,0.000325,0.0,-0.00059709,0.0,-0.00022,0.0,0.00037708999999999996
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_1_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,1,-1,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,25398.037,-32940.0,36689.877,-30128.3,4,5,-0.000393,-0.000565,0.0,-0.00023939,0.0,-0.00022,0.0,1.938999999999999e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_1_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,1,0,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,25398.037,0.0,36689.877,2811.7,4,5,-0.000398,-0.000696,0.0,-0.00032553,0.0,-0.00022,0.0,0.00010552999999999997
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_1_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,1,1,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,25398.037,32940.0,36689.877,35751.7,4,5,-0.000384,-0.00147,0.0,-5.401e-05,0.0,-0.00022,0.0,-0.00016599
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_1_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,1,2,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,25398.037,65880.0,36689.877,68691.7,4,5,0.000461,-0.001326,0.0,-3.603e-05,0.0,-0.00022,0.0,-0.00018397000000000002
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_1_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,1,3,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,25398.037,98820.0,36689.877,101631.7,4,5,0.000776,-0.001972,0.0,0.00032957,0.0,-0.00022,0.0,-0.00054957
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_1_4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,1,4,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,25398.037,131760.0,36689.877,134571.7,4,5,0.001027,-0.002677,0.0,7.069e-05,0.0,-0.00022,0.0,-0.00029069
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_2_-4_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,2,-4,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,47981.717000000004,-131760.0,59273.557,-128948.3,4,5,-0.000858,0.002168,0.0,-0.0012219,0.0,-0.00022,0.0,0.0010019
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_3_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,3,-1,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,70565.39700000001,-32940.0,81857.23700000001,-30128.3,4,5,-0.000204,-0.000673,0.0,2.05e-05,0.0,-0.00022,0.0,-0.00024050000000000002
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_3_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,3,0,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,70565.39700000001,0.0,81857.23700000001,2811.7,4,5,-0.000596,-0.000125,0.0,-0.00054663,0.0,-0.00022,0.0,0.00032662999999999995
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_3_2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,3,2,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,70565.39700000001,65880.0,81857.23700000001,68691.7,4,5,-0.000174,-0.001582,0.0,0.00021291,0.0,-0.00022,0.0,-0.00043291
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_3_3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,3,3,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,70565.39700000001,98820.0,81857.23700000001,101631.7,4,5,-0.00089,-0.0019,0.0,-0.00027745,0.0,-0.00022,0.0,5.744999999999999e-05
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_4_-3_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,4,-3,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,93149.077,-98820.0,104440.917,-96008.3,4,5,-0.000706,0.001168,0.0,-0.00073377,0.0,-0.00022,0.0,0.00051377
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_4_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,4,-2,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,93149.077,-65880.0,104440.917,-63068.3,4,5,-0.001272,-0.00048,0.0,0.00028149,0.0,-0.00022,0.0,-0.00050149
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_4_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,4,0,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,93149.077,0.0,104440.917,2811.7,4,5,-0.000732,-0.001043,0.0,5.44e-05,0.0,-0.00022,0.0,-0.0002744
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_4_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,4,1,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,93149.077,32940.0,104440.917,35751.7,4,5,-0.001086,-0.001045,0.0,-0.00045994,0.0,-0.00022,0.0,0.00023993999999999998
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_19_5_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,19,E1,5,-2,22583.68,32940.0,2814.357,0.0,11291.84,2811.7,115732.757,-65880.0,127024.597,-63068.3,4,5,-0.001657,0.00126,0.0,-0.00086964,0.0,-0.00022,0.0,0.0006496399999999999
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_20_-6_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,20,E1,-6,-1,22583.68,32940.0,2814.357,0.0,-5574.62,-3294.0,-132687.72300000003,-32940.0,-138262.34300000002,-36234.0,4,5,0.002401,0.000649,0.0,0.00026714,0.0,0.00016,0.0,-0.00010714000000000001
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_20_-6_0_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,20,E1,-6,0,22583.68,32940.0,2814.357,0.0,-5574.62,-3294.0,-132687.72300000003,0.0,-138262.34300000002,-3294.0,4,5,0.0024,-0.001101,0.0,0.00042964,0.0,0.00016,0.0,-0.00026964000000000003
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_20_-6_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,20,E1,-6,1,22583.68,32940.0,2814.357,0.0,-5574.62,-3294.0,-132687.72300000003,32940.0,-138262.34300000002,29646.0,4,5,0.001788,-0.001515,0.0,0.00036852,0.0,0.00016,0.0,-0.00020852
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_20_-5_-2_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,20,E1,-5,-2,22583.68,32940.0,2814.357,0.0,-5574.62,-3294.0,-110104.04299999999,-65880.0,-115678.66299999999,-69174.0,4,5,0.00213,0.000439,0.0,4.10000000000005e-07,0.0,0.00016,0.0,0.00015959
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_20_-5_-1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,20,E1,-5,-1,22583.68,32940.0,2814.357,0.0,-5574.62,-3294.0,-110104.04299999999,-32940.0,-115678.66299999999,-36234.0,4,5,0.001564,0.000501,0.0,0.00030457,0.0,0.00016,0.0,-0.00014456999999999998
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_20_-5_1_E1,VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11,VH075030,B3N049.1,11,PTVB827,3GJPBVH.VH075P,2024-05-30 15:39:37,2024-05-30 17:17:40,EX1,BVHBGLA0K3,PTVB827-BVHBACA0K1,-,20,E1,-5,1,22583.68,32940.0,2814.357,0.0,-5574.62,-3294.0,-110104.04299999999,32940.0,-115678.66299999999,29646.0,4,5,0.000668,-0.000776,0.0,0.00043706,0.0,0.00016,0.0,-0.00027706
