UNIQUE_ID,DieX,DieY,RK1,RK2,RK3,RK4,RK5,RK6,RK7,RK8,RK9,RK10,RK11,RK12,RK13,RK14,RK15,RK16,RK17,RK18,RK19,RK20
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-4,2,0.00033573237255359896,1.3978819810175484e-05,-0.03258452902801367,-0.024050849634825285,-0.02870596116869135,-0.03284215200707413,-0.00041053884992519826,0.000922591898431611,7.083463501130003e-05,0.0009713835420689311,-8.871520506552667e-05,-0.0007712953867484191,0.000169435686604441,5.1386853029026714e-05,-0.00020336125660597618,0.00016247068449746872,7.751662963662469e-05,-0.00012831080552937418,-6.236690149608792e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-4,3,0.00034156982582911235,-0.0004098355621721287,0.005839675148986663,-0.04665221374775479,-0.05246846654240978,0.02057117479716831,-0.0025814764702351235,0.0029633976254271758,0.001394877499142114,-0.002503944908702533,-0.002293383457705633,0.0004311509129442946,0.00015700084839831535,0.00016409315151911147,-0.00033613338145312843,-0.00024276766167411097,-2.06560628603969e-06,0.0001370175149391056,-0.0001814569499822418,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-4,4,-0.001471808052809493,-0.0008126489349865773,-8.67549853528596e-06,7.015266855616789e-06,-1.371330732689076e-05,-6.09910704524622e-06,-6.674559990139841e-05,-4.045276232486515e-05,2.4012068503440825e-05,2.8533874102994145e-05,-0.00010174467496144441,-5.826737762448507e-05,-0.0007134327872694194,-0.00021900853909679685,-0.00024299929655403107,0.00037793648536688166,0.0010059909784658385,0.00014757242983977028,0.00021248631577388993,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-3,-4,0.01061858206501557,-0.0066778123580112534,-0.31581959669245835,2.2106272988345332,4.3303554356373395,0.3265242022270316,0.004948588601780341,-0.221767998620192,0.056575829863332316,-0.05962278034149902,0.48092305803578383,0.0007655319603547742,0.0005858678340679185,0.006820901180689472,-0.0005676789239335702,0.0024952215720394338,-0.0026298039818861817,-0.00013600526089699487,-0.015711647239977755,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-3,-3,-0.00013421586053423542,-0.00016229219677011116,0.028701699885079486,-0.011539338382443202,0.06452665870199116,-0.010697216900990143,0.0018349872204755872,-3.226366824534067e-06,-2.7135489284277004e-05,0.0002515100918276609,-0.0002817099100347756,-0.0003896815583048818,-0.00010350720915326384,7.390184909355303e-05,-4.413587097579829e-05,9.72041039871081e-05,-2.8175333347630166e-05,-5.8591608234809613e-05,0.0001781958503457159,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-3,-2,-0.0003571610738079071,-0.0004264433557219336,-0.0039186292460169116,0.03754184907528221,-0.0001930845596835556,-0.008046102884092158,0.001403372810668941,0.0028270021638858345,0.00027545943515276233,0.00036688044545808794,0.0004199730502019437,6.821476711626124e-05,-4.243136969197184e-05,-4.418313176142126e-05,0.0002557388023933379,2.6287226694719475e-05,0.00011437333694700588,-0.00022412966041330103,-0.00011376409246064982,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-3,-1,-0.00016899484124662884,-0.00011755438019093968,0.07025438203285655,0.006166545091667032,-0.0076109121234218206,-0.022221888230987197,-0.0013143965317333915,-0.0005023147554380519,0.0005124224881512687,0.0005445098927307389,0.0010265733640636788,0.0042943158310276746,-0.0005999059143122547,-2.828670573304453e-05,-9.185885493989746e-06,7.953751683353962e-05,9.124518109127046e-05,0.00012611165887028086,-3.8669360648705173e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-3,0,-0.0002774369741073727,8.80532090247288e-07,0.0035750672261679545,-0.029037668573509784,-0.06967484050394286,-0.012561640171341641,0.0027537440294198388,0.0006928341964046071,-0.0005544892574307608,-0.00016321234530787342,0.0011499907375487576,-0.0008996611886764668,-4.2677322215051486e-05,9.75605606692729e-05,-0.00012541716158625277,0.00013823658848706037,-5.089724404157007e-05,-9.31461594940144e-05,-0.00015846888197102628,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-3,1,0.000215879165145186,0.0003194153363612006,0.04487143173245121,0.019229038162913634,0.054823633855258916,-0.010739670221395709,-0.0008160309759540558,-0.0010893229912008412,0.0005594813110695402,0.0014953023270489513,7.416065248335587e-05,-0.0005785003631032478,-0.00013303331765082747,-9.571882862328027e-05,-2.103997980130865e-05,5.507450784529325e-05,-0.0001222369923242859,-0.00013411390138048584,0.00021658622261942347,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-3,2,-0.0002949249350110984,-7.184313512781391e-05,-0.022993307650983317,-0.03943342900533314,-0.027948111606119274,0.020322206386636045,-0.0011094304771173428,0.0012872691411139827,0.0001178700809852338,-0.00036296540000409466,0.001993318710146988,-0.0007373825719039639,0.00015106372832988685,0.00011936435970059504,-1.4483747458264638e-05,-8.115326775750756e-05,1.8014294984737785e-05,0.00010964170900937133,-6.171119755335805e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-3,3,-5.572225134443701e-05,3.843649377426857e-05,-0.055931523776840436,-0.07284894775966057,-0.009231253146076037,0.01487959632664358,0.0002283260278533597,0.001044677291936711,-0.0005111501167468495,5.060698962069026e-06,0.00019105864846639126,-0.001930308918333039,0.00040337544672321016,0.0003216406348313263,-9.625030161636542e-05,1.3095982399979122e-05,8.463116187657543e-05,2.9208039315991793e-05,7.245868389573955e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-3,4,-0.0056041536860031325,0.0006943904713800551,-0.14781354326806742,0.3384478059247717,2.6994450479347964,-0.007590885520378108,-0.02163746046700059,0.034123780997366654,-0.034289066680714825,0.009692683197584883,-0.3273374411864792,0.012056008777498,0.0007928333088018426,0.0009343380127823931,-0.0016908443579792556,0.0006950162019068359,-0.0017199064870988313,0.0008872098103093448,-0.011054510894564528,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-2,-4,0.0002066512890845555,-0.0007718305951032401,0.022514004118088956,0.0013087915633181466,-0.006163305827031776,0.015562678903839996,0.004335274237048948,0.02634146294684118,0.0063925010715135495,0.0034690741032794878,-0.003085596227202504,0.0032374648265716616,-0.0004844207238798516,-0.0018984192941553133,-0.0006123110178938087,-0.000282691650642272,-0.0001903875558060385,0.0007649729225452028,0.00020781881505689187,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-2,-3,0.0002865763392793873,6.025128416591748e-05,-0.034438153178510546,0.008080155921138213,0.03319891928938555,0.004948522557713655,0.0007984004128882871,0.0001637711994911033,0.00011038989056495226,-7.941857179276406e-05,-0.0006115302683090467,-0.001323571835866579,0.00016983278032533652,9.564434747880335e-05,0.0001410914315841402,-1.586987831529556e-05,0.00012257335219672267,-6.501281071601672e-05,-5.314911508082918e-06,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-2,-2,-0.00025556728089941576,-2.7801010642090586e-05,0.03203794790030379,0.04469529300151433,-0.026292743410096835,0.023231762639456966,-0.0006079277677234089,-3.80398368576866e-05,0.00039483229490203364,0.00046211351199178593,0.0019506947412706865,0.0018900062632524377,-5.884990939468905e-05,-0.00020076680400925068,4.186859792117038e-05,-7.436249233786743e-05,-1.2990884046457071e-05,-7.735994131208293e-05,-0.00011865169060520173,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-2,-1,0.00021857718244944156,-0.00045719994316411613,-0.0162398359293733,0.0028347934287416623,-0.010496870228950883,0.00612171932089932,-0.0023086651386400197,0.0013961118951277775,-0.0009687834462934605,-0.00027658874731984693,-0.0010630553211427329,0.0011969484114848921,0.0002244026691568073,2.0196396725541403e-05,1.2793638463814218e-05,-6.736889226626274e-05,-5.8587593218943254e-05,-1.8264523451889532e-06,-8.748128466734353e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-2,0,-6.518981342002893e-05,-7.749390062920084e-05,0.021287562565756448,-0.003392823815231365,-0.046123674304517685,-0.024994972948566188,-0.00027103683720872807,0.0012399049080643373,0.000926130903850233,0.0008260920971822067,-0.00014593667951780847,-0.00036436887215728607,-0.00010882735216314589,6.263697233778434e-06,-3.148420728748212e-05,-7.814185737689939e-05,-8.139114254222747e-05,-0.0001136190697462403,-0.00014453906849046388,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-2,1,0.00037073759189646,-0.00023375112111862322,0.012972082195067852,-0.017428380020335477,0.03260001546771499,-0.0035186074242673916,-0.0027058107604510657,0.0004863919191235201,5.76977112828583e-05,-6.695533355964009e-05,0.0003221549058451857,0.00030853373322224,-0.0003590596598975218,3.343287293359802e-05,3.0863203347256296e-07,-6.469199260259604e-06,0.00011238100669454403,0.00012007228266445641,0.00010330104418455992,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-2,2,0.00017012715980461234,-0.00021367063707487645,0.03338638546944995,0.029832360387309943,-0.02060411921791233,0.027477717569725772,8.002676907578595e-05,0.00043188134446412796,-0.0003785342023909246,0.0005643614945308495,-0.00046984665438694746,0.00044265709869222535,-0.00027704839087609777,-0.00014401103397936813,-2.2350990540022782e-05,-4.511300735361104e-05,-3.885401413345429e-05,3.351505906783952e-05,-5.921169985571842e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-2,3,-2.306786251697953e-05,0.0002173431559251325,-0.03640360218466326,-0.028271208778359595,0.01763942335641004,-0.005476772036682222,-0.0015142225721925377,-0.000787019926284109,-0.0007856829740537187,9.152525556574429e-06,0.00042272677530855824,-0.00010139812783791654,0.00016592826045685533,0.00016137727939694255,6.648226175458396e-05,3.717534285986148e-05,-4.155186140728516e-05,-4.750948542662138e-05,7.561030471899093e-06,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-2,4,-0.0005116977939870029,-0.0008496500447679039,-0.016947628453051942,-0.08830338483160581,-0.10116469752612775,-0.02324750859874199,0.004885059928096053,0.08623418184031542,-0.005912183362759387,-0.011196371248401149,0.013626912521129894,0.003621269505028523,4.2740888675445034e-05,0.00428045559858441,-0.0004916313469816783,-0.0007250214822445521,-0.00040458089648155076,0.002709655314064259,0.0007787377319953083,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,-4,0.00042149467635597704,-3.5129971448998055e-05,-0.020988505935765966,0.029537517578932547,0.0593736611959617,0.01317886070321034,-0.009958630970167866,-0.0004995668814157592,-0.005648482008493872,0.0032337274585604865,-0.0006139353440635795,0.004263036447077903,-0.0006147890920627365,-0.00016980166402942747,-0.0006511927315121905,-0.0002356522513754965,0.000736645355404924,-8.51874591502871e-05,0.0008265849314571184,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,-3,0.00037367914037025223,-5.693925176225661e-05,0.010287830796778197,-0.000191203265089597,-0.011154498037936257,0.016869831803744222,-0.001225816294538026,0.001515106574093795,-0.0006830260508365688,0.00017439046231142028,-0.00022779105703193067,0.0012144330078337554,2.4952616949993095e-05,-2.8395593307034306e-05,3.5784303083674045e-06,-4.7483714673788844e-05,-4.669737012816538e-05,9.687016720818969e-05,-4.5602735721372735e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,-2,0.0003708131099197175,0.00021116446067933337,0.004778369015516453,0.013122844169883074,0.005389512270661652,0.006183312514066318,-0.0004151600943441647,-0.0013390809281389523,0.00039457860670181154,-0.000321470981800864,0.0004612444725081218,0.0011735881282456575,0.00010890114877587785,-9.764648186547128e-05,5.8650000107079306e-05,-0.00010051720199301358,-8.902768457059762e-05,-4.30588133114238e-05,-2.898631832832465e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,-1,-1.9020560862163716e-05,0.00019241414455120078,-0.030979598078309446,0.05708001306304846,0.026868401297996884,-0.003246802129754144,-0.0004551718689237322,0.0005054524918663998,-0.000873921324124479,-0.0007740037969501121,-0.0007104886880664409,-0.0020826773627871096,0.00014860018094752742,-0.00017794391912700675,0.0002505186056497722,4.297273175431065e-05,-5.164151472772763e-06,-0.000162747609758333,-7.656243940541761e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,0,-4.479409767490239e-05,-0.00023397791670304354,0.001475732403097993,-0.07931766906241665,0.017070727462376634,-0.01217116444225526,0.0019559875123869096,0.0015288007502723634,-0.0002496341489103656,0.0027458819120638085,-0.0021638837472572354,-0.0032270613386288934,-0.0001585496516813473,8.001646452136872e-05,0.00015323804641045283,-7.47381717049992e-08,-2.6949447418598304e-05,0.000550160164827771,0.00011109955900592322,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,1,-0.00012017261103970371,-0.00031338839242485726,0.02727995733859957,0.05537347982104811,-0.029249205320486495,0.006174908366909014,0.0019463494998865861,-0.0005535547097693087,0.0008530830401305858,-0.0005459668023117182,-0.0014957753361197266,0.0006962899677479617,-0.0002546282507866711,-0.00011867638223178981,5.564764054793183e-05,3.3979396553012406e-05,-0.00012900561522455982,-0.0001696082846025548,-1.549156074896464e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,2,-4.376666687185691e-05,0.00019555669314931173,0.016907090528880796,0.003291297193803811,0.030953053110769277,0.0010417820395409655,-0.000572306753793837,-3.069943856253356e-05,0.0009829611579980336,8.942706395761947e-05,8.106035816811432e-05,-0.0009563358915213936,2.063910736264894e-05,1.213014276163102e-05,3.804045091377363e-05,-3.0827381380157876e-06,-0.00011607388326669774,-0.00014634773578783394,0.00012851973677309114,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,3,0.00014056515176826337,0.00022023732997997374,0.033962215925832255,-0.03784782138614461,0.0008917919713664785,0.0060877167942193855,8.86295390701767e-05,0.0016253999468110452,-0.0003006965425455663,0.0002591523616093675,-0.002047517940892883,-0.00300119050063391,-0.0005134579293001175,7.848711861430486e-05,-1.1801431485199317e-06,-8.246041802967639e-05,0.00019420680602971809,0.00011695531039881099,4.629045303969956e-06,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,-1,4,-0.00012332220423258083,0.0001769041435260183,-0.03849752139888291,-0.11138852737832708,-0.08486974128011324,-0.018560896525231695,-0.0014428051057628554,0.004946132269805897,0.004655422482168752,-0.0023752131864054303,-0.003603522016518513,-0.002914307070630048,0.0003241150646092307,0.0005019033696482565,-8.174446097914092e-05,-0.00016992808744851305,0.00035040038430130915,0.00047672400272665927,-0.0005662401981178869,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,-4,-0.00011037702381941773,-0.00018235350409369225,0.02676143175642661,-0.02423879415120645,-0.0276419861325105,-0.0041467767093180076,-0.0005527526783448235,-0.000974244991239137,0.0030029308176808896,-0.0009760414154453232,0.002369003272336062,0.002083514272925239,-6.613020706553074e-05,0.00033276336934205306,5.2654643121575445e-05,9.482903035797022e-05,-0.00017221923232468527,-0.0003958295701238829,-0.0002478214646611235,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,-3,6.642223604597741e-05,0.00014955478008956717,-0.0338159901853897,0.0011144617173840144,-0.010812384852499319,-0.018192593347051433,0.0015516473333633746,-7.408669949774015e-05,-0.00023926967845473192,0.00026909342213012126,0.00045248092029755757,-0.0011513961274360776,0.0002035358024158058,-9.080840485512532e-05,-1.022916224230016e-05,8.160119388818298e-05,1.9904489383928663e-05,-2.600022766667692e-07,-3.5111604108509395e-05,0
VH075030_PTVB827_3GJPBVH.VH075P_-_2024-05-30 15:39:37_2024-05-30 17:17:40_B3N049.1_11_E1,0,-2,0.0005739032659659564,3.6502039373234555e-05,-0.026788952598149507,-0.04025158609201657,0.0023961240282724255,-0.011857125017896961,0.0008546526101018229,0.001416422551235923,0.0014123517268895109,0.00023814174853840347,-0.0009655214954724018,0.0004857158669022854,0.00010963388713976223,0.00019512448873059364,-9.3730370217006e-05,7.066628221902918e-05,5.03534445786073e-05,2.454592771364859e-05,4.0249291628260915e-05,0
